iso3,iso2,name,wb_region,income_level,gdp_usd_current,gdp_usd_current_source_year,src_gdp_usd_current,population,population_source_year,src_population,fx_reserves_usd,fx_reserves_usd_source_year,src_fx_reserves_usd,public_debt_pct_gdp,public_debt_pct_gdp_source_year,src_public_debt_pct_gdp,co2_mtco2e,co2_mtco2e_source_year,src_co2_mtco2e,inequality_gini,inequality_gini_source_year,src_inequality_gini,water_stress_pct,water_stress_pct_source_year,src_water_stress_pct,military_gdp_ratio,military_gdp_ratio_source_year,src_military_gdp_ratio,military_spending_usd,military_spending_usd_source_year,src_military_spending_usd,wgi_pv,wgi_pv_source_year,src_wgi_pv,wgi_ge,wgi_ge_source_year,src_wgi_ge,wgi_rl,wgi_rl_source_year,src_wgi_rl,wgi_va,wgi_va_source_year,src_wgi_va,rd_pct_gdp,rd_pct_gdp_source_year,src_rd_pct_gdp,high_tech_exports_pct,high_tech_exports_pct_source_year,src_high_tech_exports_pct,manufacturing_share_pct,manufacturing_share_pct_source_year,src_manufacturing_share_pct,energy_use_kg_oe_pc,energy_use_kg_oe_pc_source_year,src_energy_use_kg_oe_pc,energy_imports_net_pct,energy_imports_net_pct_source_year,src_energy_imports_net_pct,agri_share_pct,agri_share_pct_source_year,src_agri_share_pct,food_production_index,food_production_index_source_year,src_food_production_index,arable_land_pct,arable_land_pct_source_year,src_arable_land_pct,coal_rents_pct,coal_rents_pct_source_year,src_coal_rents_pct,gas_rents_pct,gas_rents_pct_source_year,src_gas_rents_pct,oil_rents_pct,oil_rents_pct_source_year,src_oil_rents_pct,mineral_rents_pct,mineral_rents_pct_source_year,src_mineral_rents_pct,ndgain_name,climate_vulnerability,habitat_vulnerability,ecosystem_vulnerability,ndgain_governance_readiness,ndgain_source,hofstede_name,pdi,idv,mas,uai,lto,ind,hofstede_source,src_climate_vulnerability,src_habitat_vulnerability,src_ecosystem_vulnerability,src_ndgain_governance_readiness,src_pdi,src_idv,src_mas,src_uai,src_lto,src_ind,model_region,wgi_pv_unit,wgi_ge_unit,wgi_rl_unit,wgi_va_unit,alliance_block,regime_type,override_name,override_model_region,override_alliance_block,override_regime_type,override_gdp_usd_current,override_population,override_fx_reserves_usd,override_public_debt_pct_gdp,override_co2_mtco2e,override_note,fossil_rents_pct,food_domestic_supply_raw,food_consumption_raw,food_production_raw,food_stock_variation_raw,src_food_production_raw,src_food_consumption_raw,wmd_energy_production_raw,src_wmd_energy_production_raw,wmd_metals_production_raw,src_wmd_metals_production_raw,energy_consumption_raw,src_energy_consumption_raw,energy_production_raw,src_energy_production_raw,src_food_domestic_supply_raw,src_food_stock_variation_raw,food_reserve_raw,src_food_reserve_raw,metals_production_raw,src_metals_production_raw,metals_consumption_raw,src_metals_consumption_raw,energy_reserve_raw,src_energy_reserve_raw,metals_reserve_raw,src_metals_reserve_raw,gdp_per_capita,fx_to_gdp,water_stress,climate_risk,biodiversity_local,regime_stability,trust_gov,security_index,tech_level,military_power,debt_crisis_prone,social_tension,conflict_proneness,traditional_secular,survival_self_expression
TLS,TL,Timor-Leste,East Asia & Pacific,Lower middle income,2079767170.22651,2023.0,direct_2023,1384286.0,2023.0,direct_2023,781994896.673166,2023.0,direct_2023,55.73318954187255,,region_median_imputed,0.6644,2023.0,direct_2023,28.7,2014.0,latest_2014,28.26821032,2022.0,latest_2022,2.64956730769231,2023.0,direct_2023,55111000.0,2023.0,direct_2023,0.260184526443481,2023.0,direct_2023,-0.841954410076141,2023.0,direct_2023,-0.834021985530853,2023.0,direct_2023,0.433426916599274,2023.0,direct_2023,0.42494,,region_median_imputed,1.52605032155587,2023.0,direct_2023,1.64511465246091,2023.0,direct_2023,1708.834224558845,,region_median_imputed,28.98047680538825,,region_median_imputed,17.1798113250775,2023.0,direct_2023,101.69,2022.0,latest_2022,7.49831876260928,2023.0,direct_2023,0.0,2021.0,latest_2021,29.3788715937531,2021.0,latest_2021,5.29715520859989,2021.0,latest_2021,0.0,2021.0,latest_2021,Timor-Leste,0.538067793664859,0.555488339152998,0.554750992718268,0.464177615655008,direct_ndgain,,60.0,20.0,39.0,85.0,75.0,35.0,,direct_ndgain,direct_ndgain,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,East Asia,0.5520369052886962,0.33160911798477183,0.3331956028938294,0.5866853833198549,NonAligned,Hybrid,,,,,,,,,,,34.67602680235299,1018.0,623.0,368.0,-8.0,direct_faostat_fbs_2023,direct_faostat_fbs_2023,,,,,2.3655152933776655,region_median_imputed,1.6799776824524395,derived_wb_energy_balance,,,49.84,derived_faostat_buffer,0.0,zero_imputed_no_wmd_production,1.686022378747069e-06,derived_wb_manufacturing_demand,24.107679743192506,derived_wmd_wb_reserve_proxy,0.0,derived_wmd_wb_reserve_proxy,1502.4114743821076,0.3760011735294379,0.28268210320000003,0.538067793664859,0.444880334064367,0.45324102222919466,0.47181167216300973,0.2961223371706574,0.8413959465071802,0.5894877295174266,0.5505166031229491,0.4348388562550533,0.5057600058349812,2.694892876497358,4.649219504559995
TON,TO,Tonga,East Asia & Pacific,Upper middle income,591139749.44287,2023.0,direct_2023,104597.0,2023.0,direct_2023,396530126.417996,2023.0,direct_2023,43.0808046891087,2020.0,latest_2020,0.1618,2023.0,direct_2023,27.1,2021.0,latest_2021,2.4848344845,,region_median_imputed,1.2770830562221351,,region_median_imputed,1563036985.8444707,,region_median_imputed,1.08757400512695,2023.0,direct_2023,-0.115239478647709,2023.0,direct_2023,0.548529505729675,2023.0,direct_2023,0.870985329151154,2023.0,direct_2023,1.46569,,region_median_imputed,28.4602948799521,2023.0,direct_2023,4.96429589682883,2023.0,direct_2023,4294.1258424724,,region_median_imputed,-91.41928932522691,,region_median_imputed,18.9589256874773,2023.0,direct_2023,97.78,2022.0,latest_2022,27.7777777777778,2023.0,direct_2023,0.0,2021.0,latest_2021,0.0,2021.0,latest_2021,0.0,2021.0,latest_2021,0.0,2021.0,latest_2021,Tonga,0.606592737452327,0.505845877819351,0.688185748537771,0.538686412677921,direct_ndgain,,22.0,79.0,58.0,49.0,33.0,75.0,,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,Oceania,0.71751480102539,0.4769521042704582,0.6097059011459349,0.6741970658302308,Western,Democracy,,,,,,,,,,,0.0,189.0,95.0,139.0,1.0,direct_faostat_fbs_2023,direct_faostat_fbs_2023,,,,,0.44915268074508563,region_median_imputed,0.8597648694674482,derived_wb_energy_balance,,,23.376984126984127,derived_faostat_buffer,0.0,zero_imputed_no_wmd_production,1.9231367876415305e-06,derived_wb_manufacturing_demand,3.4448814384540305,derived_wmd_wb_reserve_proxy,0.0,derived_wmd_wb_reserve_proxy,5651.593730631567,0.6707891438390207,0.024848344845,0.606592737452327,0.402984186821439,0.6424500367045399,0.5932252162754534,0.49652163734796934,1.323362171589127,1.096499339054582,0.3907944065127385,0.328140194269893,0.36237132639621505,5.1400456219699135,6.552985887107374
TTO,TT,Trinidad and Tobago,Latin America & Caribbean ,High income,25036993423.3664,2023.0,direct_2023,1367510.0,2023.0,direct_2023,6126381288.82002,2023.0,direct_2023,56.36707623161835,,region_median_imputed,26.9495,2023.0,direct_2023,39.2,,region_median_imputed,20.32648126,2022.0,latest_2022,0.959389724160016,2023.0,direct_2023,243294649.278985,2023.0,direct_2023,0.401362389326096,2023.0,direct_2023,-0.0436432547867298,2023.0,direct_2023,-0.283585637807846,2023.0,direct_2023,0.620708882808685,2023.0,direct_2023,0.0478,2022.0,latest_2022,0.223229642343117,2023.0,direct_2023,14.0573357785452,2023.0,direct_2023,11038.4068472239,2022.0,latest_2022,-75.4573322877313,2022.0,latest_2022,0.835855107201165,2023.0,direct_2023,93.08,2022.0,latest_2022,4.87329434697856,2023.0,direct_2023,0.0,2021.0,latest_2021,5.09452537557754,2021.0,latest_2021,2.71054174202227,2021.0,latest_2021,0.0,2021.0,latest_2021,Trinidad and Tobago,0.371248722441038,0.466648044471456,0.376929938095502,0.477526112760144,direct_ndgain,,75.5,33.0,44.5,81.0,24.0,46.0,,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,Global South,0.5802724778652192,0.491271349042654,0.4432828724384308,0.624141776561737,NonAligned,Hybrid,,,,,,,,,,,7.80506711759981,1101.0,899.0,316.0,44.0,direct_faostat_fbs_2023,direct_faostat_fbs_2023,26.4444852,direct_wmd_2023,,,15.095131747647155,latest_2022,26.48551546974009,direct_wmd_2023_plus_wb_balance,,,98.86550408719346,derived_faostat_buffer,0.0,zero_imputed_no_wmd_production,0.000170668013135716,derived_wb_manufacturing_demand,207.7884849994709,derived_wmd_wb_reserve_proxy,0.0,derived_wmd_wb_reserve_proxy,18308.45362985748,0.24469317003144717,0.2032648126,0.371248722441038,0.578211008716521,0.528224850744009,0.546731545355916,0.3903632143525916,1.226589176584129,0.8324755356792988,0.5565100858233061,0.39502482564793184,0.3571428775585912,5.364418557101825,5.3586329011316485
TUN,TN,Tunisia,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,48205328303.3398,2023.0,direct_2023,12200431.0,2023.0,direct_2023,8786017488.47506,2023.0,direct_2023,102.847276118182,,region_median_imputed,31.2092,2023.0,direct_2023,33.7,2021.0,latest_2021,98.11339918,2022.0,latest_2022,2.48712212584858,2023.0,direct_2023,1208204189.72994,2023.0,direct_2023,-0.630951106548309,2023.0,direct_2023,-0.300515085458755,2023.0,direct_2023,-0.138983190059662,2023.0,direct_2023,-0.21289698779583,2023.0,direct_2023,0.74658,2019.0,latest_2019,7.70110744284105,2023.0,direct_2023,15.1735279542762,2023.0,direct_2023,956.041118887201,2022.0,latest_2022,53.1400289008402,2022.0,latest_2022,9.47367928951245,2023.0,direct_2023,109.55,2022.0,latest_2022,18.2241246138002,2023.0,direct_2023,0.0,2021.0,latest_2021,0.490998034663024,2021.0,latest_2021,1.5489621013289,2021.0,latest_2021,0.0,2021.0,latest_2021,Tunisia,0.379160533010825,0.439967258675576,0.361116577410765,0.417894959546669,direct_ndgain,,13.0,54.0,47.0,81.0,25.0,30.0,,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,Middle East,0.3738097786903382,0.43989698290824897,0.4722033619880676,0.45742060244083405,MENA,Hybrid,Tunisia,Middle East,MENA,Hybrid,,,,,,Manual region override.,2.039960135991924,17142.0,10244.0,10294.0,-1309.0,direct_faostat_fbs_2023,direct_faostat_fbs_2023,3.3967799999999997,direct_wmd_2023,3.487107799841946e-05,direct_wmd_2023,11.664113704146093,latest_2022,5.465800310735997,direct_wmd_2023_plus_wb_balance,,,837.0200000000001,derived_faostat_buffer,3.487107799841946e-05,direct_wmd_2023,0.0003877002742004479,derived_wb_manufacturing_demand,8.308797539261787,derived_wmd_wb_reserve_proxy,9.04283518630904e-06,derived_wmd_wb_reserve_proxy,3951.1168337692166,0.18226237218399652,0.9811339918,0.379160533010825,0.5994580819568295,0.41162561535835274,0.4717385944545269,0.38008075760340293,1.0766115006764,1.0213532554361604,0.8972369258920014,0.5424838017082452,0.5078570580265536,4.446309965647934,4.806209170564389
TUR,TR,Turkiye,Europe & Central Asia,Upper middle income,1141242864657.45,2023.0,direct_2023,85325965.0,2023.0,direct_2023,92703190401.6959,2023.0,direct_2023,33.2548360241526,2023.0,direct_2023,446.4386,2023.0,direct_2023,44.5,2022.0,latest_2022,47.88653346,2022.0,latest_2022,1.71991880187465,2023.0,direct_2023,19577831923.5437,2023.0,direct_2023,-1.01108038425446,2023.0,direct_2023,-0.247911587357521,2023.0,direct_2023,-0.511972904205322,2023.0,direct_2023,-0.860576987266541,2023.0,direct_2023,1.32343,2022.0,latest_2022,4.51829098986852,2023.0,direct_2023,19.4686514459728,2023.0,direct_2023,1849.53592344542,2023.0,direct_2023,71.9928600541247,2023.0,direct_2023,6.38984597795627,2023.0,direct_2023,128.92,2022.0,latest_2022,26.3464262047997,2023.0,direct_2023,0.0473618807971925,2021.0,latest_2021,0.00748181207735284,2021.0,latest_2021,0.13797082409881,2021.0,latest_2021,0.63423420953124,2021.0,latest_2021,Turkey,0.374649346747413,0.411856282894871,0.445550086157908,0.393294980137168,direct_ndgain,Turkey,66.0,37.0,45.0,85.0,46.0,49.0,direct_hofstede,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,direct_hofstede,direct_hofstede,direct_hofstede,direct_hofstede,direct_hofstede,direct_hofstede,Europe,0.297783923149108,0.4504176825284958,0.3976054191589356,0.32788460254669183,MENA,Hybrid,Turkiye,Europe,MENA,Hybrid,,,,,,Manual bloc override.,0.19281451697335533,157795.0,87690.0,146104.0,5723.0,direct_faostat_fbs_2023,direct_faostat_fbs_2023,33.498509459999994,direct_wmd_2023,0.009633783835783543,direct_wmd_2023,157.81343747014657,direct_2023,44.19903028566034,direct_wmd_2023_plus_wb_balance,,,29845.39359295288,derived_faostat_buffer,0.009633783835783543,direct_wmd_2023,0.011350036314365854,derived_wb_manufacturing_demand,20.35809387124958,derived_wmd_wb_reserve_proxy,0.03602197347894188,derived_wmd_wb_reserve_proxy,13375.094728286402,0.08123002848260634,0.4788653346,0.374649346747413,0.5712968154736106,0.35326604902744246,0.41849209505319585,0.3415915638976184,1.3056944790887004,1.3954934100637562,0.45851330919789,0.5210825942420064,0.48614560732565765,4.956971929792148,4.676377881023973
TUV,TV,Tuvalu,East Asia & Pacific,Upper middle income,62280311.5852172,2023.0,direct_2023,9816.0,2023.0,direct_2023,679970466.972769,,region_median_imputed,52.3812606028215,,region_median_imputed,0.0,2023.0,direct_2023,31.5,,region_median_imputed,2.4848344845,,region_median_imputed,1.2770830562221351,,region_median_imputed,1563036985.8444707,,region_median_imputed,1.18908190727234,2023.0,direct_2023,-0.449751287698746,2023.0,direct_2023,1.01082408428192,2023.0,direct_2023,1.22353219985962,2023.0,direct_2023,1.46569,,region_median_imputed,10.2480784684723,,region_median_imputed,4.76019830755189,,region_median_imputed,4294.1258424724,,region_median_imputed,-91.41928932522691,,region_median_imputed,15.9163265306122,2015.0,latest_2015,110.82,2022.0,latest_2022,2.62345679012346,,region_median_imputed,0.0,,zero_imputed,0.0,2021.0,latest_2021,0.0,,zero_imputed,0.0,2021.0,latest_2021,Tuvalu,0.576255343788702,0.625237103722808,0.5479161856340865,0.630671118316392,direct_ndgain,,22.0,79.0,58.0,49.0,33.0,75.0,,direct_ndgain,direct_ndgain,region_median_imputed,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,Oceania,0.7378163814544679,0.4100497424602508,0.702164816856384,0.744706439971924,Western,Democracy,,,,,,,,,,,0.0,33.0,9.0,35.0,0.0,direct_faostat_fbs_2023,direct_faostat_fbs_2023,,,,,0.04215113926970908,region_median_imputed,0.08068541123256376,derived_wb_energy_balance,,,9.82,derived_faostat_buffer,0.0,zero_imputed_no_wmd_production,1.6169843940189683e-07,derived_wb_manufacturing_demand,0.3232880120831837,derived_wmd_wb_reserve_proxy,0.0,derived_wmd_wb_reserve_proxy,6344.775018868908,10.917904064149965,0.024848344845,0.576255343788702,0.4134233553215527,0.6633501625061035,0.5789234055280685,0.6594915774464605,1.2260642656794194,1.111215039478385,0.23136160158482225,0.3379770697948807,0.3514480225141898,5.312870663003178,6.471639957845462
TZA,TZ,Tanzania,Sub-Saharan Africa ,Lower middle income,79030935627.0781,2023.0,direct_2023,66617606.0,2023.0,direct_2023,5049646420.4773,2018.0,latest_2018,56.36707623161835,,region_median_imputed,21.5734,2023.0,direct_2023,40.5,2018.0,latest_2018,12.96324081,2022.0,latest_2022,1.210113658261,2023.0,direct_2023,946249875.74141,2023.0,direct_2023,-0.0527516007423401,2023.0,direct_2023,-0.455080926418304,2023.0,direct_2023,-0.373498290777206,2023.0,direct_2023,-0.533726751804352,2023.0,direct_2023,0.21928999999999998,,region_median_imputed,5.06811053608461,2023.0,direct_2023,8.39851072327136,2023.0,direct_2023,405.146314827946,2022.0,latest_2022,12.9338562520213,2022.0,latest_2022,23.6871473778631,2023.0,direct_2023,109.9,2022.0,latest_2022,15.2432829081057,2023.0,direct_2023,0.0494009697131187,2021.0,latest_2021,0.223340416897822,2021.0,latest_2021,0.0,2021.0,latest_2021,4.02780413757632,2021.0,latest_2021,"Tanzania, United Republic of",0.516026748253955,0.56788842699014,0.530066092133596,0.43403262940791,direct_ndgain,,75.5,33.0,44.5,81.0,24.0,46.0,,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,Global South,0.489449679851532,0.4089838147163392,0.4253003418445588,0.3932546496391296,NonAligned,Hybrid,,,,,,,,,,,0.2727413866109407,61919.259853917254,41056.49027494111,41552.24820948068,407.14033876548336,region_per_capita_imputed,region_per_capita_imputed,4.450336699999999,direct_wmd_2023,0.0006010257716076182,direct_wmd_2023,26.989877573560065,latest_2022,23.49904560559927,direct_wmd_2023_plus_wb_balance,region_per_capita_imputed,region_ratio_imputed,3660.504862083846,derived_faostat_buffer,0.0006010257716076182,direct_wmd_2023,0.0003412672885267259,derived_wb_manufacturing_demand,11.901029834117875,derived_wmd_wb_reserve_proxy,0.0037346160549696825,derived_wmd_wb_reserve_proxy,1186.3370717206215,0.06389455446035687,0.1296324081,0.516026748253955,0.45102274043813195,0.4573191723227502,0.4429356060624123,0.33807640237386094,0.8176573466344312,0.9578329365654602,0.5937822758034749,0.44867219807013864,0.4360545410761633,2.2824181127472456,4.786005832241924
UGA,UG,Uganda,Sub-Saharan Africa ,Low income,48768955863.3175,2023.0,direct_2023,48656601.0,2023.0,direct_2023,3358514649.90299,2018.0,latest_2018,53.1469350760568,2023.0,direct_2023,8.1166,2023.0,direct_2023,42.7,2019.0,latest_2019,5.82799634,2022.0,latest_2022,1.80686571158733,2023.0,direct_2023,976660986.243341,2023.0,direct_2023,-0.69550609588623,2023.0,direct_2023,-0.549508571624756,2023.0,direct_2023,-0.474925845861435,2023.0,direct_2023,-0.695845246315002,2023.0,direct_2023,0.3109,2023.0,direct_2023,1.40810780488794,2023.0,direct_2023,15.6493486803365,2023.0,direct_2023,482.821621536668,2022.0,latest_2022,20.4895150227516,2022.0,latest_2022,24.0895746897278,2023.0,direct_2023,135.53,2022.0,latest_2022,34.4105326152005,2023.0,direct_2023,0.0,2021.0,latest_2021,0.0,2021.0,latest_2021,0.0,2021.0,latest_2021,0.0,2021.0,latest_2021,Uganda,0.535603099478039,0.55509565738536,0.510929937308126,0.363381187148525,direct_ndgain,Uganda,75.5,33.0,44.5,81.0,24.0,52.0,partial_hofstede,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,direct_hofstede,direct_hofstede,Global South,0.360898780822754,0.39009828567504884,0.405014830827713,0.3608309507369996,NonAligned,Hybrid,,,,,,,,,,,0.0,30408.0,26648.0,29591.0,1.0,direct_faostat_fbs_2023,direct_faostat_fbs_2023,,,2.230141942094909e-05,direct_wmd_2023,23.49245899328266,latest_2022,18.67896807864025,derived_wb_energy_balance,,,3162.54726124704,derived_faostat_buffer,2.230141942094909e-05,direct_wmd_2023,0.0003755470782610828,derived_wb_manufacturing_demand,6.537638827524087,derived_wmd_wb_reserve_proxy,5.708310075273292e-06,derived_wmd_wb_reserve_proxy,1002.309139171425,0.06886583053604313,0.0582799634,0.535603099478039,0.466987202653257,0.3777676942944528,0.40833593751192093,0.32276126485057605,0.7746484751644318,0.9552893762469755,0.5876201479877572,0.4694695721844637,0.5009243349761525,2.0798303558403473,4.682210115375141
UKR,UA,Ukraine,Europe & Central Asia,Upper middle income,181221517868.744,2023.0,direct_2023,37732836.0,2023.0,direct_2023,38715818307.8863,2023.0,direct_2023,58.7161850732326,2020.0,latest_2020,121.6952,2023.0,direct_2023,25.6,2020.0,latest_2020,6.298134232,2022.0,latest_2022,36.5281725077224,2023.0,direct_2023,64908025327.0477,2023.0,direct_2023,-1.42982339859009,2023.0,direct_2023,-0.357320100069046,2023.0,direct_2023,-0.888317406177521,2023.0,direct_2023,-0.100543133914471,2023.0,direct_2023,0.32653,2023.0,direct_2023,6.68812192869261,2023.0,direct_2023,8.31267715667005,2023.0,direct_2023,1508.27791300021,2023.0,direct_2023,23.5925758831614,2023.0,direct_2023,7.55194546256383,2023.0,direct_2023,87.83,2022.0,latest_2022,56.8243010010356,2023.0,direct_2023,0.336999214543813,2021.0,latest_2021,1.36437357344945,2021.0,latest_2021,0.279676988011674,2021.0,latest_2021,5.32283012746975,2021.0,latest_2021,Ukraine,0.365102651375417,0.457593425856241,0.423357247198107,0.344418114403866,direct_ndgain,Ukraine,48.0,61.5,48.5,74.5,86.0,14.0,partial_hofstede,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,direct_hofstede,direct_hofstede,Europe,0.21403532028198202,0.4285359799861908,0.3223365187644958,0.4798913732171058,Western,Hybrid,,,,,,,,,,,1.981049776004937,80074.0,31198.0,135620.0,-3063.0,direct_faostat_fbs_2023,direct_faostat_fbs_2023,29.555399999999995,direct_wmd_2023,0.002560336770249039,direct_wmd_2023,56.91160313365919,direct_2023,43.48468997802699,direct_wmd_2023_plus_wb_balance,,,39043.54,derived_faostat_buffer,0.002560336770249039,direct_wmd_2023,0.0007892723378856234,derived_wb_manufacturing_demand,64.63352502989503,derived_wmd_wb_reserve_proxy,0.022027402241270602,derived_wmd_wb_reserve_proxy,4802.75370419398,0.21363808648776236,0.06298134232,0.365102651375417,0.5595246634728259,0.28401075184345226,0.4587622778028249,0.3113358015779408,1.0632846511996343,1.4530288353566543,0.6249579342968563,0.4067890564780351,0.6253140312493839,4.395347135580145,4.7120223325360895
URY,UY,Uruguay,Latin America & Caribbean ,High income,77991666837.7382,2023.0,direct_2023,3388081.0,2023.0,direct_2023,16250083310.1785,2023.0,direct_2023,62.3670975864135,2023.0,direct_2023,8.1908,2023.0,direct_2023,40.9,2023.0,direct_2023,12.05201437,2022.0,latest_2022,2.11561237275002,2023.0,direct_2023,1511449760.30372,2023.0,direct_2023,0.964887142181396,2023.0,direct_2023,0.850249707698822,2023.0,direct_2023,0.717662572860718,2023.0,direct_2023,1.28379380702972,2023.0,direct_2023,0.62592,2022.0,latest_2022,10.7072308737214,2023.0,direct_2023,9.74425484371894,2023.0,direct_2023,1626.06034935571,2022.0,latest_2022,46.2068935643027,2022.0,latest_2022,6.09100939846272,2023.0,direct_2023,97.82,2022.0,latest_2022,12.5677065478231,2023.0,direct_2023,0.0,2021.0,latest_2021,0.0,2021.0,latest_2021,0.00971591519832361,2021.0,latest_2021,0.0121922933901486,2021.0,latest_2021,Uruguay,0.374668976606713,0.60957202045912,0.405090334313625,0.702834065442823,direct_ndgain,,75.5,33.0,44.5,81.0,24.0,46.0,,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,Global South,0.6929774284362792,0.6700499415397644,0.6435325145721436,0.7567587614059439,NonAligned,Democracy,,,,,,,,,,,0.00971591519832361,6071.0,2809.0,9356.0,61.0,direct_faostat_fbs_2023,direct_faostat_fbs_2023,,,9.349464215660957e-08,direct_wmd_2023,5.5092241745054435,latest_2022,2.9635828239728794,derived_wb_energy_balance,,,2537.338135397793,derived_faostat_buffer,9.349464215660957e-08,direct_wmd_2023,0.00041660814713553136,derived_wb_manufacturing_demand,1.0537704877951752,derived_wmd_wb_reserve_proxy,2.501833099411722e-08,derived_wmd_wb_reserve_proxy,23019.422156004595,0.20835666128263197,0.1205201437,0.374668976606713,0.49266882261362754,0.6760307025909423,0.6793316310882566,0.5399542010949886,1.4000859069931744,1.10638481203878,0.5715337612413754,0.3186242429461401,0.34107527713337626,5.701612553711796,6.0980339124951435
USA,US,United States,North America,High income,27292170793214.4,2023.0,direct_2023,336806231.0,2023.0,direct_2023,234110801811.752,2023.0,direct_2023,116.975041091042,2023.0,direct_2023,4618.2675,2023.0,direct_2023,41.8,2023.0,direct_2023,28.15525982,2022.0,latest_2022,3.304441637598,2023.0,direct_2023,916014700000.0,2023.0,direct_2023,0.029424749314785,2023.0,direct_2023,1.21720099449158,2023.0,direct_2023,1.3276778459549,2023.0,direct_2023,0.877519071102142,2023.0,direct_2023,3.58623,2022.0,latest_2022,21.8459878355521,2023.0,direct_2023,10.7103708073141,2021.0,latest_2021,6363.50015820072,2023.0,direct_2023,-9.00058575160831,2023.0,direct_2023,0.959566656543433,2021.0,latest_2021,100.86,2022.0,latest_2022,16.5689915954444,2023.0,direct_2023,0.165541837941739,2021.0,latest_2021,0.363207721748918,2021.0,latest_2021,0.61148265568772,2021.0,latest_2021,0.101999501227916,2021.0,latest_2021,United States,0.312019243435194,0.457482356327505,0.425888994634136,0.702250720652337,direct_ndgain,U.S.A.,40.0,91.0,62.0,46.0,26.0,68.0,direct_hofstede,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,direct_hofstede,direct_hofstede,direct_hofstede,direct_hofstede,direct_hofstede,direct_hofstede,North America,0.505884949862957,0.7434401988983159,0.76553556919098,0.6755038142204284,Western,Democracy,,,,,,,,,,,1.140232215378377,829062.0,338443.0,878561.0,15953.0,direct_faostat_fbs_2023,direct_faostat_fbs_2023,2250.354861,direct_wmd_2023,0.022621441674335205,direct_wmd_2023,2143.266504251488,direct_2023,2336.1730438521413,direct_wmd_2023_plus_wb_balance,,,221001.0380190263,derived_faostat_buffer,0.022621441674335205,direct_wmd_2023,0.1798914076726745,derived_wb_manufacturing_demand,3186.710094203904,derived_wmd_wb_reserve_proxy,0.14470836705317297,derived_wmd_wb_reserve_proxy,81032.26211754496,0.008577947265006804,0.2815525982,0.312019243435194,0.5583143245191795,0.6183086545020345,0.6785724917083982,0.6046950757503515,1.878123013494604,1.5785165627120132,0.8763382690995931,0.3476881438002748,0.41161968961552764,7.922812550014512,6.975174314741716
