iso3,name,wb_region,income_level,model_region,alliance_block,regime_type,gdp_usd_current,population,fx_reserves_usd,public_debt_pct_gdp,co2_mtco2e,inequality_gini,water_stress_pct,military_gdp_ratio,military_spending_usd,wgi_pv,wgi_ge,wgi_rl,wgi_va,rd_pct_gdp,high_tech_exports_pct,manufacturing_share_pct,energy_use_kg_oe_pc,energy_imports_net_pct,agri_share_pct,food_production_index,arable_land_pct,coal_rents_pct,gas_rents_pct,oil_rents_pct,mineral_rents_pct,climate_vulnerability,habitat_vulnerability,ecosystem_vulnerability,ndgain_governance_readiness,pdi,idv,mas,uai,lto,ind,energy_production_raw,energy_consumption_raw,energy_reserve_raw,food_production_raw,food_consumption_raw,food_reserve_raw,metals_production_raw,metals_consumption_raw,metals_reserve_raw,src_gdp_usd_current,src_population,src_fx_reserves_usd,src_public_debt_pct_gdp,src_co2_mtco2e,src_inequality_gini,src_water_stress_pct,src_military_gdp_ratio,src_military_spending_usd,src_wgi_pv,src_wgi_ge,src_wgi_rl,src_wgi_va,src_rd_pct_gdp,src_high_tech_exports_pct,src_manufacturing_share_pct,src_energy_use_kg_oe_pc,src_energy_imports_net_pct,src_agri_share_pct,src_food_production_index,src_arable_land_pct,src_coal_rents_pct,src_gas_rents_pct,src_oil_rents_pct,src_mineral_rents_pct,src_climate_vulnerability,src_habitat_vulnerability,src_ecosystem_vulnerability,src_ndgain_governance_readiness,src_pdi,src_idv,src_mas,src_uai,src_lto,src_ind,src_energy_production_raw,src_energy_consumption_raw,src_energy_reserve_raw,src_food_production_raw,src_food_consumption_raw,src_food_reserve_raw,src_metals_production_raw,src_metals_consumption_raw,src_metals_reserve_raw,gdp_per_capita,fx_to_gdp,water_stress,climate_risk,biodiversity_local,regime_stability,trust_gov,social_tension,security_index,tech_level,military_power,debt_crisis_prone,conflict_proneness,traditional_secular,survival_self_expression,energy_production_raw,energy_consumption_raw,energy_reserve_raw,food_production_raw,food_consumption_raw,food_reserve_raw,metals_production_raw,metals_consumption_raw,metals_reserve_raw,energy_reserve,energy_production,energy_consumption,food_reserve,food_production,food_consumption,metals_reserve,metals_production,metals_consumption
FJI,Fiji,East Asia & Pacific,Upper middle income,Oceania,Western,Hybrid,5476673518.13788,924145.0,1546240437.62548,52.3812606028215,1.4378,30.7,0.29737303,1.33351782363525,73348297.4657349,0.744343459606171,0.490778684616089,0.304903954267502,0.186145916581154,1.46569,1.64679784443044,11.8402687613607,4294.1258424724,-91.41928932522691,12.8245910153207,139.65,4.20361247947455,0.0,0.0,0.0,1.12613724018633,0.453172352239003,0.548278472064906,0.572519105400235,0.573796120671153,22.0,79.0,58.0,49.0,33.0,75.0,7.596273366291528,3.9683949266916563,30.436532184862855,819.0,796.0,71.73,8.352838028866994e-06,3.2001669300209053e-05,1.5659212227006053e-05,direct_2023,direct_2023,direct_2023,region_median_imputed,direct_2023,latest_2019,latest_2022,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,region_median_imputed,direct_2023,direct_2023,region_median_imputed,region_median_imputed,direct_2023,latest_2022,direct_2023,latest_2021,latest_2021,latest_2021,latest_2021,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,derived_wb_energy_balance,region_median_imputed,derived_wmd_wb_reserve_proxy,direct_faostat_fbs_2023,direct_faostat_fbs_2023,derived_faostat_buffer,direct_wmd_2023,derived_wb_manufacturing_demand,derived_wmd_wb_reserve_proxy,5926.205863947627,0.28233204563035846,0.0029737302999999996,0.453172352239003,0.43960121126742946,0.6167541256546974,0.6020889468014241,0.3192690445401972,0.483941562568709,1.1933959326337429,0.6895024229071187,0.507462260812842,0.3411026805522818,5.094803030870452,6.606175689466923,7.596273366291528,3.9683949266916563,30.436532184862855,819.0,796.0,71.73,8.352838028866994e-06,3.2001669300209053e-05,1.5659212227006053e-05,30.412642881046207,7.5903111337605855,3.965280176578457,0.008071791624209438,0.09216223811832606,0.0895740433970544,0.005480724279452119,0.0029234933101034482,0.05280275434534492
FRA,France,Europe & Central Asia,High income,Europe,Western,Democracy,3056250648138.29,68372286.0,79200905384.2541,49.5131518533858,284.1541,31.8,21.38462716,1.95099683800051,59491964166.1013,0.343697965145111,1.14462625980377,1.18057084083557,1.15460133552551,2.23312,23.6797082010726,9.7687049703675,3136.12237461475,47.1279302986198,1.48475796304424,94.02,31.3558697467298,0.0,0.000137795686740901,0.0071021867060762,0.0,0.304166282673451,0.414577294172955,0.284542570252043,0.700174090333159,68.0,71.0,43.0,86.0,63.0,48.0,113.37033056272318,214.42385592815882,40.15043487450868,139115.0,58320.0,35318.87928701272,0.0005172449597755712,0.018703989860553258,0.0002008321310620252,direct_2023,direct_2023,direct_2023,region_median_imputed,direct_2023,direct_2023,latest_2022,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,latest_2022,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,latest_2022,direct_2023,latest_2021,latest_2021,latest_2021,latest_2021,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,direct_hofstede,direct_hofstede,direct_hofstede,direct_hofstede,direct_hofstede,direct_hofstede,direct_wmd_2023_plus_wb_balance,direct_2023,derived_wmd_wb_reserve_proxy,direct_faostat_fbs_2023,direct_faostat_fbs_2023,derived_faostat_buffer,direct_wmd_2023,derived_wb_manufacturing_demand,derived_wmd_wb_reserve_proxy,44700.13841775438,0.025914401174033028,0.2138462716,0.304166282673451,0.650440067787501,0.6426203685998916,0.7050843409776685,0.2988209943751774,0.586688320111614,1.7320135521166475,1.5612046032284068,0.5159439860072396,0.3260179037238723,6.846759121003988,6.656600710513166,113.37033056272318,214.42385592815882,40.15043487450868,139115.0,58320.0,35318.87928701272,0.0005172449597755712,0.018703989860553258,0.0002008321310620252,40.118921233885565,113.28134742055188,214.2555569705544,3.974440736168597,15.654639506509072,6.562761571502779,0.07029124587170882,0.18103573592144992,30.861583269912863
FRO,Faroe Islands,Europe & Central Asia,High income,Global South,NonAligned,Hybrid,3943131022.2291,54414.0,1820326375.87161,56.36707623161835,0.0021,39.2,7.860133843,1.32324399735374,339405131.876536,-0.235371336340904,-0.494244992733002,-0.505709648132324,-0.296392291784286,0.21928999999999998,3.13907204820087,11.3991239371296,730.5723929666075,13.31725266599755,17.7553649648471,106.62,0.0510948905109489,0.0,0.0,0.0,0.0,0.464307310656572,0.5567953882716915,0.490240220108157,0.406934936400206,75.5,33.0,44.5,81.0,24.0,46.0,0.03445930997200558,0.03975336619088498,0.012060758490201953,33.940337544862864,33.53539696128747,2.9899410009634746,0.0,2.258713003960996e-05,0.0,direct_2023,direct_2023,region_median_imputed,region_median_imputed,direct_2023,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,direct_2023,region_median_imputed,region_median_imputed,direct_2023,latest_2022,direct_2023,zero_imputed,latest_2021,latest_2021,latest_2021,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,derived_wb_energy_balance,region_median_imputed,derived_wmd_wb_reserve_proxy,region_per_capita_imputed,region_per_capita_imputed,derived_faostat_buffer,zero_imputed_no_wmd_production,derived_wb_manufacturing_demand,derived_wmd_wb_reserve_proxy,72465.37696602162,0.46164491253515516,0.07860133843,0.464307310656572,0.4764821958100758,0.42905387088656427,0.44686014936566354,0.43546179891919035,0.3573022135742602,1.4635638439095435,0.8938865285705705,0.5486358590841292,0.43759240751893924,6.704217863705385,4.818838947909128,0.03445930997200558,0.03975336619088498,0.012060758490201953,33.940337544862864,33.53539696128747,2.9899410009634746,0.0,2.258713003960996e-05,0.0,0.012051292131745554,0.034432263233558726,0.039722164205162676,0.0003364586745916263,0.0038193131509475136,0.003773745103954535,0.0,0.0,0.03726876456535642
FSM,"Micronesia, Fed. Sts.",East Asia & Pacific,Lower middle income,Oceania,Western,Democracy,441469400.0,112630.0,497434120.418255,27.7955651702173,0.0002,31.5,2.4848344845,1.2770830562221351,1563036985.8444707,1.0807785987854,0.232347309589386,0.643969178199768,1.08513557910919,1.46569,10.2480784684723,0.512878129265585,4294.1258424724,-91.41928932522691,23.4116566176501,121.63,2.85714285714286,0.0,0.0,0.0,0.0,0.62118925547334,0.527821221467473,0.5479161856340865,0.596602117896902,22.0,79.0,58.0,49.0,33.0,75.0,0.9257944037412038,0.4836473936376664,3.709446699361143,284.0,79.0,78.07,0.0,1.2349369701367304e-07,0.0,direct_2023,direct_2023,latest_2021,latest_2020,direct_2023,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,direct_2023,direct_2023,direct_2023,direct_2023,region_median_imputed,region_median_imputed,direct_2023,region_median_imputed,region_median_imputed,direct_2023,latest_2022,direct_2023,zero_imputed,latest_2021,zero_imputed,latest_2021,direct_ndgain,direct_ndgain,region_median_imputed,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,derived_wb_energy_balance,region_median_imputed,derived_wmd_wb_reserve_proxy,direct_faostat_fbs_2023,direct_faostat_fbs_2023,derived_faostat_buffer,zero_imputed_no_wmd_production,derived_wb_manufacturing_demand,derived_wmd_wb_reserve_proxy,3919.6430791085854,1.1267691949164653,0.024848344845,0.62118925547334,0.46213129644922024,0.6603779971599579,0.6292590100765227,0.3252988241733074,0.5682665483176605,1.1694278651072951,1.0918676450518525,0.22721370045035819,0.35830550131687494,4.779499412826332,6.7359962262093065,0.9257944037412038,0.4836473936376664,3.709446699361143,284.0,79.0,78.07,0.0,1.2349369701367304e-07,0.0,3.7065351949014866,0.9250677577603674,0.48326778404690995,0.008785233125638236,0.03195857829744152,0.008889886216541831,0.0,0.0,0.00020376460007256043
GAB,Gabon,Sub-Saharan Africa ,Upper middle income,Global South,NonAligned,Autocracy,19388372070.9778,2484789.0,1447408422.70298,56.36707623161835,5.1205,38.0,0.502166065,1.32324399735374,265385802.631879,-0.335527300834656,-0.779809296131134,-0.872693359851837,-0.919151186943054,0.21928999999999998,1.77313570365975,20.5364678511982,2096.2456480631,-187.597030037125,6.66942563555326,105.76,1.26130321729344,0.0,0.268524525122843,15.5565091491463,0.0225266342101698,0.436301650721289,0.74195182564438,0.362841321466847,0.35160034103387,75.5,33.0,44.5,81.0,24.0,46.0,14.980147397700508,5.208728127605061,253.6332104406448,2063.0,1661.0,280.0013917525773,0.013121983881885447,0.00019680303385897333,0.049736205021469394,direct_2023,direct_2023,direct_2023,region_median_imputed,direct_2023,latest_2017,latest_2022,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,region_median_imputed,direct_2023,direct_2023,latest_2022,latest_2022,direct_2023,latest_2022,direct_2023,latest_2021,latest_2021,latest_2021,latest_2021,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,direct_wmd_2023_plus_wb_balance,latest_2022,derived_wmd_wb_reserve_proxy,direct_faostat_fbs_2023,direct_faostat_fbs_2023,derived_faostat_buffer,direct_wmd_2023,derived_wb_manufacturing_demand,derived_wmd_wb_reserve_proxy,7802.824332761373,0.07465342718843254,0.005021660650000001,0.436301650721289,0.44760342644438644,0.3882649570703507,0.38786805593967444,0.4453898510301903,0.2713339208106453,1.0903057395296507,0.8121327930406681,0.6062190280538559,0.4487494083953074,4.238649307132174,4.513950428668182,14.980147397700508,5.208728127605061,253.6332104406448,2063.0,1661.0,280.0013917525773,0.013121983881885447,0.00019680303385897333,0.049736205021469394,253.4341364861809,14.96838964257163,5.20463985342248,0.031508614090554006,0.23214981347754174,0.1869126709579238,17.407671757514287,4.592694358659906,0.32472500586730585
GBR,United Kingdom,Europe & Central Asia,High income,Europe,Western,Democracy,3420796653789.08,68492000.0,157340769137.404,136.142431919028,304.7866,32.4,14.35464621,2.23063973904322,75303387480.0181,0.514935672283173,1.16114270687103,1.39836597442627,1.26162397861481,2.89711,28.8917146113567,8.22392851588786,2127.6084341819,44.0436184547282,0.648180849687737,101.24,24.9811581862522,0.00102273685261212,0.171321922432051,0.416142083269318,5.75178862952734e-05,0.288055598949617,0.428734120894455,0.275465440307679,0.754227655893661,35.0,89.0,66.0,35.0,51.0,69.0,81.54196522403842,145.7241568739867,56.06517910014524,109291.35719781317,62219.21420507685,21653.380517875463,4.4128446411484e-05,0.018509343734768677,1.155633671160236e-05,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,latest_2021,latest_2022,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,latest_2021,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,latest_2022,direct_2023,latest_2021,latest_2021,latest_2021,latest_2021,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,direct_hofstede,direct_hofstede,direct_hofstede,direct_hofstede,direct_hofstede,direct_hofstede,direct_wmd_2023_plus_wb_balance,direct_2023,derived_wmd_wb_reserve_proxy,region_per_capita_imputed,region_per_capita_imputed,derived_faostat_buffer,direct_wmd_2023,derived_wb_manufacturing_demand,derived_wmd_wb_reserve_proxy,49944.470212420136,0.04599535870193392,0.1435464621,0.288055598949617,0.6479002193989329,0.6730069309473037,0.7165720765829084,0.2795862627638482,0.6091558196802485,1.839004448897516,1.5752738178417887,0.8623642750591711,0.3204316554192321,7.49013211687423,7.228274120150694,81.54196522403842,145.7241568739867,56.06517910014524,109291.35719781317,62219.21420507685,21653.380517875463,4.4128446411484e-05,0.018509343734768677,1.155633671160236e-05,56.02117414948518,81.47796382042213,145.6097795646453,2.4366593545240063,12.298578859999862,7.0015409464022325,0.004044717849060826,0.0154449562440194,30.540417162368307
GEO,Georgia,Europe & Central Asia,Upper middle income,Global South,NonAligned,Hybrid,30777833600.6515,3715483.0,5002255638.46392,43.4063813624702,13.5563,34.8,4.212964169,1.65864808405362,508401419.398704,-0.335554122924805,0.791285872459412,0.177279338240623,0.0347131341695786,0.25283,2.29303754401881,8.35535490870856,1530.06712122186,79.9350466563312,6.01579508133932,113.64,4.37473017700389,0.00790127231235254,0.00944731283149515,0.0292949219912809,1.27778979307602,0.394291545473852,0.537230908385755,0.492373216882991,0.578840589119004,75.5,33.0,44.5,81.0,38.0,32.0,1.140680233113617,5.684938377758759,0.4297572246334108,2387.0,2574.0,239.53317567567566,0.0007262812133809,0.000127913362019734,0.0016596483488387993,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,latest_2022,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,latest_2022,direct_2023,latest_2021,latest_2021,latest_2021,latest_2021,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,direct_hofstede,direct_hofstede,direct_wmd_2023_plus_wb_balance,direct_2023,derived_wmd_wb_reserve_proxy,direct_faostat_fbs_2023,direct_faostat_fbs_2023,derived_faostat_buffer,direct_wmd_2023,derived_wb_manufacturing_demand,derived_wmd_wb_reserve_proxy,8283.669606522624,0.16252786675531422,0.042129641690000004,0.394291545473852,0.485197937365627,0.5036044482886791,0.591585707116127,0.35015293606693887,0.4832901644992611,1.152984348657035,0.9335199291467217,0.48564459051042946,0.39185734885243517,4.436009074281156,5.417775599513696,1.140680233113617,5.684938377758759,0.4297572246334108,2387.0,2574.0,239.53317567567566,0.0007262812133809,0.000127913362019734,0.0016596483488387993,0.4294199128514932,1.1397849255772332,5.680476331318634,0.02695471742840104,0.2686095999858905,0.28965274837188193,0.5808769220935798,0.254198424683315,0.211057047332561
GHA,Ghana,Sub-Saharan Africa ,Lower middle income,Global South,NonAligned,Hybrid,80547146878.3843,33787914.0,3044370594.58702,56.36707623161835,23.2246,43.5,6.314734089,0.398080247565807,285375934.691638,-0.0216207038611174,-0.092661589384079,-0.0996378883719444,0.410351544618607,0.21928999999999998,2.11003762211445,11.1414262588743,359.179379052306,-22.3656522253718,20.9430687797207,135.5,20.6998545265961,0.0,0.371360442634513,4.05501917796431,5.165049712175,0.44767713779848,0.644871184109211,0.477765198283487,0.481712171782113,75.5,33.0,44.5,81.0,4.0,72.0,14.850200072143778,12.135921969992715,56.187880346297376,58407.0,28793.0,13057.172113232062,0.003943408771177249,0.00044538802532322,0.03448798903637124,direct_2023,direct_2023,direct_2023,region_median_imputed,direct_2023,latest_2016,latest_2022,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,region_median_imputed,direct_2023,direct_2023,latest_2022,latest_2022,direct_2023,latest_2022,direct_2023,latest_2021,latest_2021,latest_2021,latest_2021,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,direct_hofstede,direct_hofstede,direct_wmd_2023_plus_wb_balance,latest_2022,derived_wmd_wb_reserve_proxy,direct_faostat_fbs_2023,direct_faostat_fbs_2023,derived_faostat_buffer,direct_wmd_2023,derived_wb_manufacturing_demand,derived_wmd_wb_reserve_proxy,2383.904104834181,0.037796131986942046,0.06314734089,0.44767713779848,0.43868180880365104,0.4889333645813167,0.5186292704604567,0.40812956556499064,0.3858710509402292,0.9230630975963398,0.8218976287953121,0.5907926492155131,0.3704411413474828,3.159353586379223,5.595016786737292,14.850200072143778,12.135921969992715,56.187880346297376,58407.0,28793.0,13057.172113232062,0.003943408771177249,0.00044538802532322,0.03448798903637124,56.14377908876076,14.838544311260549,12.126396616536697,1.469326258182735,6.572551699361503,3.2400822004163157,12.070796162729936,1.380193069912037,0.7348902417833126
GIB,Gibraltar,Europe & Central Asia,High income,Global South,NonAligned,Hybrid,15321055822.5167,38471.0,1820326375.87161,56.36707623161835,0.6292,39.2,7.860133843,1.32324399735374,339405131.876536,-0.235371336340904,-0.494244992733002,-0.505709648132324,-0.296392291784286,0.21928999999999998,3.13907204820087,9.83578649678412,6522.23499259331,13.31725266599755,9.31098009756551,111.76,9.094565279210915,0.0,0.0,0.0,0.0,0.464307310656572,0.5567953882716915,0.490240220108157,0.406934936400206,75.5,33.0,44.5,81.0,24.0,46.0,0.21750166452574718,0.25091690240005726,0.0761255825840115,23.996007014526025,23.709711774500864,2.1139048819801127,0.0,7.572619868403465e-05,0.0,region_median_imputed,direct_2023,region_median_imputed,region_median_imputed,direct_2023,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,latest_2022,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,zero_imputed,zero_imputed,zero_imputed,zero_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,derived_wb_energy_balance,latest_2022,derived_wmd_wb_reserve_proxy,region_per_capita_imputed,region_per_capita_imputed,derived_faostat_buffer,zero_imputed_no_wmd_production,derived_wb_manufacturing_demand,derived_wmd_wb_reserve_proxy,398249.4820128591,0.118812071240962,0.07860133843,0.464307310656572,0.4764821958100758,0.42905387088656427,0.44686014936566354,0.43546179891919035,0.3281118287263001,1.4904569262262657,0.8921972790750488,0.5924214363560691,0.43759240751893924,6.8835050791502,4.818838947909128,0.21750166452574718,0.25091690240005726,0.0761255825840115,23.996007014526025,23.709711774500864,2.1139048819801127,0.0,7.572619868403465e-05,0.0,0.07606583244035114,0.2173309498295747,0.25071996044629724,0.00023787815029614544,0.0027002755950693165,0.0026680587329406934,0.0,0.0,0.12494822782865712
GIN,Guinea,Sub-Saharan Africa ,Lower middle income,Global South,NonAligned,Autocracy,22407615556.0571,14405468.0,1204651457.88234,56.36707623161835,5.0264,29.6,1.369230769,2.13309701622161,504667180.286275,-0.877875149250031,-0.907938599586487,-1.11396610736847,-1.14505314826965,0.21928999999999998,0.899971742078623,12.7453563521224,730.5723929666075,13.31725266599755,29.4714397653024,144.8,24.4184071300667,0.0,0.0,0.0,0.0,0.529128867699774,0.618076551381954,0.479961434648017,0.304815926917824,75.5,33.0,44.5,81.0,24.0,46.0,9.122697965667058,10.524237228563889,3.19294428798347,15121.0,9387.0,2971.17604708076,0.013432021077378675,0.00013965521730936707,0.05158865486968646,direct_2023,direct_2023,direct_2023,region_median_imputed,direct_2023,latest_2018,latest_2022,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,region_median_imputed,latest_2016,latest_2022,region_median_imputed,region_median_imputed,direct_2023,latest_2022,direct_2023,latest_2021,latest_2021,latest_2021,latest_2021,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,derived_wb_energy_balance,region_median_imputed,derived_wmd_wb_reserve_proxy,direct_faostat_fbs_2023,direct_faostat_fbs_2023,derived_faostat_buffer,direct_wmd_2023,derived_wb_manufacturing_demand,derived_wmd_wb_reserve_proxy,1555.4937580686096,0.05376080533284165,0.01369230769,0.529128867699774,0.4509810069850144,0.3114178842306137,0.3639442896604539,0.45487354890772647,0.2388714271603331,0.8232308356671485,0.8629368285366746,0.6242567853197142,0.5344618856729823,2.4859604469886705,4.3848478993945434,9.122697965667058,10.524237228563889,3.19294428798347,15121.0,9387.0,2971.17604708076,0.013432021077378675,0.00013965521730936707,0.05158865486968646,3.1904381806614537,9.115537659032725,10.51597686897152,0.334347050479272,1.7015692339282156,1.0563210368946603,18.05602920439026,4.701207377082536,0.23043110856045557
